target	EEBR-OA.Prd	EEBR-OB.Prd	EEMAC-CN.Prd	EEMAC-CPL.Prd	EEMAC-N.Prd	GL-CN.Prd	GL-F.Prd	GL-NP.Prd	L-CN.Prd	L-RA.Prd	M-CN.Prd	M-RA.Prd	P-CN.Prd	P-RA.Prd	PP-CN.Prd	PP-PP.Prd	SA-CN.Prd	SA-RA.Prd	SUL-CN.Prd	SUL-F.Prd	SUL-LM.Prd	T-CN.Prd	T-NP.Prd	TT-CN.Prd	TT-LP.Prd
k117_592704_4_GL-F	0.07886796742676196	0	0.10378766979951724	0	0	0.18674523774843976	0.40994697975334177	0.2240816835029573	0.19548984407120706	0	0.12881612511634993	0.0539071099697586	0.1989847996100573	0.008294377548338679	0.04151866997960091	0.016594397706217102	0.2652908992613073	0.16628496352373706	0.0041579919910107455	0	0	0.09158484183825343	0.13248733060820092	0.03953394266157875	0.20899690704025994
k117_615584_2_GL-F	0	0	0.08718164263159449	0.18551378907950214	0.07123177358702903	0.24530485551153072	0.2544339840668889	0.18074078175547173	0.10999192172327962	0.3579100907911464	0.09049448216058992	0.3096203239288699	0.06126152395402226	0.48061309905095784	0	0.003226688442875547	0.09349661901049544	0.3815316107516855	0	0	0	0.01618923971888318	0.016100890872524413	0	0
k117_52351_7_GL-NP	0.017050339116839543	0.0034135838305171485	0.1602948539338852	0.08937892501784274	0.006839770213291074	0.39887686967490693	0.2687420076207726	0.3272651807964951	0.12642822355996702	0.01362295726529441	0.03072324018864597	0.030659225230120365	0.0544897250765927	0.020441888921088967	0.017054123610202816	0	0.38820685380902786	0.2527206193798409	0	0	0.006880188300132966	0.5437684585871139	0.41155294263501035	0.014434560971790775	0.04120662734407472
k117_96160_3_GL-NP	0.13437479884706569	0.032468739225151484	0.12975872391679177	0	0	0.18529760024651384	0.30507682214202175	0.2594020522204777	0.20893521187224504	0.004627732160718782	0.17162598515126595	0.050917628021525115	0.22675012048587923	0.009258840053959456	0.1019621290661827	0.1435608359700642	0.23135834237904707	0.17169889256869592	0.15781030068208224	0.15744280124012514	0.1776277185393132	0.06041114303072954	0.08781137028683082	0.23046143318997847	0.24263082789418086
k117_188509_4_GL-NP	0.08144337166467006	0.02038183630191991	0.040727190718409106	0	0	0.08142274113021997	0.4366964508940708	0.13230451386062686	0.16321686624115692	0	0.09172120611062921	0.09153009575999439	0.1423394916918658	0.020342415009064207	0.05091340552243031	0	0.23382391303505734	0.19371591371086447	0	0	0	0.0714689940290551	0.07107896934089611	0.03231971954815198	0.0820122169524407
k117_208001_1_GL-NP	0.016473044170363875	0.0027483381627588857	0.13180216838792239	0.044283440741729484	0	0.3870184769715696	0.2328021502774883	0.2579978088275519	0.07978107893406944	0	0.05222010050436742	0.030169696918265865	0.09596707855209456	0	0.008238350263668842	0.00548791105244975	0.4660868653360566	0.272209794618779	0.03025184724168448	0.019206344500517815	0.01938777470795343	0.34693413243238164	0.1944277656858539	0.017432289677546536	0.06911708736764503
k117_245174_2_GL-NP	0.67947787321518	0.5446541805186126	0.4726330809331863	0.02832599208617037	0	2.2932953640765663	0.3898796450801013	1.376410568753208	0.9112194368490962	0.48982765024223424	0.40658588374192844	0.4287050639015122	0.25000654309981557	0.23479468752220264	0.04854490643768722	0.1378611501747267	0.20917167057141536	0.1432608916512196	0.012793821510802295	0.005105611201602852	0	0.9017584427151107	0.769445650839936	0.22706674759470877	0.6353505974023903
k117_256825_1_GL-NP	0.06694645150835879	0.07818472405416478	0.10601287744001889	0.04780397428069698	0.008392398051708149	0.2258870395805127	0.2699190295782003	0.3569372238553773	0.32982048245681783	0.11422168519086098	0.32671093616606123	0.2842314573667026	0.23400612434142737	0.16442774051826597	0.2538949706592555	0.11430221140042339	0.1894177020725734	0.23186775313749894	0.016765023707755324	0.00836299114822547	0.002813997014754383	0.1874325417693419	0.2337076511928664	0.044278015780968204	0.10954781879422266
k117_521856_3_GL-NP	0.03887714954027804	0.024323271544974108	0.009720601269027957	0	0	0.10688507916658666	0.2375450348312047	0.15546046335164518	0.1022593475992614	0.009706950385897934	0.024324051949586145	0.08252945916570922	0.029119726772203508	0.019420981576597884	0.02430361169537614	0.01942758755849807	0.014558646910681499	0.12653880151074623	0.05354682368911399	0.004856556996646615	0.009804867647227815	0.024368472329468763	0.05816516953530772	0.08228202700296067	0.024467930580323118
k117_350945_3_L-CN	0.09044244728802736	0.014295110443838025	0.11901930734688668	0	0	0.33788353369183	0.43212117257690136	0.2902779790846045	0.31003545091243645	0.004754086622444892	0.27638100256164566	0.06181839232026925	0.21867954086839062	0.023779102868957305	0.14283556088545296	0.038059506001972325	0.2852103524481631	0.238360698566449	0.0619867201936346	0.023785526587671985	0.019208170749176676	0.21005124134916825	0.1756700612330582	0.11082097237557456	0.19173504645877773
k117_378393_2_L-CN	0.1530787763148448	0.13377799349735758	0.19198187506330217	0.10777694549859945	0.09503586643920378	0.5611466656245799	0.5744711556632195	0.49795929667323846	0.6476425347953222	0.20141922050738212	0.5594531948404813	0.42478398099997394	0.2936239116197187	0.22576891082795036	0.42288284349954486	0.28412846804303427	0.44403873077578565	0.3333810732110045	0.017037625719263542	0.012141392491616538	0.02206095220626258	0.37283762664087206	0.4532036126292726	0.06942546028374806	0.25446647803536043
k117_437157_3_L-CN	0.06803501169548658	0.09364459544815032	0.03402210444159785	0	0	0.16154222192222756	0.06787000995177278	0.10202092907451715	0.18747547059864592	0.14439088699023175	0.059593927276486054	0.059469757339996356	0.0764392827770342	0.05098007663856944	0.0170125281867633	0.008499569556842905	0.0339701761249235	0	0.008518812859631771	0	0	0.13646344504502508	0.1017890466867885	0.04499798351724411	0.0856377570311309
k117_468750_1_L-CN	0.20410503508645972	0.05675430027160625	0.06350792829098266	0.004572355263576947	0	0.24713125880032005	0.056558341626477306	0.13829503718990102	0.3090504727444345	0.15854685630299958	0.12940395637179827	0.14046190305065806	0.11324338189190251	0.08383390380564754	0.00453667418313688	0.04079793387284594	0.02264678408328233	0.034068138868277836	0.009086733716940557	0	0.0045756049020396474	0.26610371783779885	0.17869632640569535	0.06719698871908454	0.11875102308316819
k117_15482_2_L-RA	0.03252985981941632	0.004070425034056892	0.13013702923433346	0.25824475901937144	0.12233816401906925	0.13415168099479755	0.11763475485810179	0.17072890171653893	0.2811386728457828	0.3939238947420009	0.219810004148505	0.19497956259077523	0.2030457138878136	0.34125439056022	0.06914129531296805	0.020319670660674003	0.10557494970603047	0.0977348357037475	0.004073135011602363	0	0	0.09787174192733578	0.11356056909274365	0	0.03275706624631013
k117_22448_1_L-RA	0	0	0.021188449854767265	0.046273392825693274	0.007082192448698859	0	0	0.007059676104734519	0.007076174264252688	0.19042824946917236	0.02120811010490498	0.0846556835046024	0.010578938713446083	0.03880508787172121	0	0	0	0	0	0.003528688248196401	0.0035620215376637758	0	0.0035218151174331884	0	0
k117_35885_1_L-RA	0	0	0.016410662142417785	0.16541167571175425	0.11518977718030791	0	0	0	0.03836396439344839	0.3933027897533233	0.049277667596690986	0.07649443297066197	0.016386983497298835	0.2677620234428392	0	0.005466389832636222	0	0	0	0	0	0.005485295340045125	0	0	0
k117_59133_1_L-RA	0	0	0.04701931287996107	0.15271152832564577	0.26193502034045407	0.07311274226955145	0.026054966367253588	0.09921885611616586	0.06281098504224296	1.0121040891124067	0.03660450963799143	0.2556976832446285	0.10955342899879558	0.6523667734648398	0	0	0.010432788173197477	0.0156943111640381	0	0	0	0.005238765212402647	0.005210175922794417	0	0
k117_87985_3_L-RA	0	0	0.14125633236511512	0.36929726966659054	0.6152654689807135	0.15885164527462217	0.11887990667185516	0.20737798557657652	0.12825565853958	0.7625946101427504	0.21208110104904981	0.33509541387238456	0.26888135896675464	0.5732569799231543	0	0	0.09255797988468079	0.4641244867972661	0	0	0	0.022132125185308653	0.026413613380748914	0	0.0044444911876916045
k117_122510_3_L-RA	0	0	0.053650241619442755	0.13132959967224442	0.15370692402395877	0.015322686174230953	0.0076446989231392405	0.0076609122565113605	0.0460728928743925	0.1989924829109076	0.03068572707486252	0.02296634270900958	0.03826630761731871	0.09187618207390537	0	0	0	0.007674690624172479	0	0	0	0.007685441273140148	0	0	0
k117_131276_14_L-RA	0	0	0	0.02104789286751364	0.020939116895479414	0	0	0	0.029289853054878266	0.48377813210675746	0.016720965052769397	0.004171531310418906	0.0625551016738204	0.2044290897542635	0	0	0	0	0	0	0	0	0	0	0
k117_159018_7_L-RA	0.07772874890341341	0.05578750777486595	0.46643553912676416	0.5470238907607434	0.167671464755473	0.5967469272712848	0.7476049308620353	0.580585981231637	0.543734420988712	0.9257021497348636	0.7252608700964088	1.0724388507063063	0.562430222241676	0.624197699662989	0.08067981295720555	0.08647932180022286	0.5125888826421158	0.6976624652573193	0.03672674313826525	0.05276335109290518	0.06213873534157943	0.2853391803070792	0.28817039260048743	0.037247542192191965	0.11666906204998233
k117_167400_1_L-RA	0.05290308668045594	0.024071651494508857	0.12025054156081998	0.32483430799256563	0.32315555716347466	0.10577937145107023	0.052774783600430204	0.10577342301748789	0.1397544417189906	0.3794580794818342	0.15887799725140025	0.1297202391633024	0.12007703424744835	0.0768802994825323	0.12026097511332677	0.04806653128697367	0.05763216087400814	0.05298182975721829	0.04817535548205553	0.03845053401482975	0.08247922284624916	0.09646553873872461	0.10553301162239452	0.035625989708824995	0.11138814466256063
k117_191083_1_L-RA	0	0	0.016157215622843765	0.05428568507914715	0.08640821674860386	0	0	0	0.010791848781389234	0.27428693590422404	0.02695367918737924	0.043036029580846784	0.005377967557028575	0.12374314612656624	0	0	0	0	0	0	0	0	0	0	0
k117_201854_1_L-RA	0.010331242516722034	0.005170947358079681	0.061995834760244964	0.35931091779608837	0.3470930058422506	0.04647881472850056	0.01030618669638031	0.01032804467174124	0.0879935373786237	0.37661169913879183	0.1913311908538187	0.19093253308946978	0.16508368560241787	0.21159878723317338	0.005166767819683668	0	0.041267473218425575	0.031039859857764245	0.010348780066515632	0	0	0.05180556710042618	0.05152285079207813	0.005466421701354099	0.02080680318978588
k117_220774_8_L-RA	0	0	0	0.033082335142350844	0.04936704736298911	0	0	0	0.008220849512881798	0.12290712179791353	0	0.04917499262399698	0	0.27049428898817435	0	0	0	0	0	0	0	0	0	0	0
k117_240976_1_L-RA	0	0	0.012529098342265076	0.058934100029038185	0.11307123123558883	0	0	0	0.029289853054878266	0.25023006833108147	0.033441930105538795	0.12097440800214826	0.020851700557940136	0.16688088959531716	0	0	0	0	0	0	0	0	0	0	0
k117_287149_3_L-RA	0.035013834470898945	0.005841656011219724	0.03501856775160281	0.07059410427865662	0.029262196833013072	0.00583416084458166	0.017464458627757428	0.005833832764372668	0.052627195626398136	0.18067518322873202	0.03505106063362957	0.05829671371045667	0.06410807351453729	0.06996428927803672	0.011673868713929628	0.005832340616411032	0.005827519753647964	0	0.005845545225856111	0.005831932460408278	0.011774046086838423	0.011705023528966586	0	0.012350910957034368	0.017629195171262095
k117_298590_2_L-RA	0	0	0	0.037999979555403	0	0	0	0.0075366812469463106	0.007554294146972463	0.271060030775939	0	0.04518783105988912	0.007529154579840005	0.1506438300671241	0	0	0	0.03020094472647332	0	0	0	0	0	0	0
k117_365020_5_L-RA	0.019811331530645945	0.01983175833354423	0.12680966200959198	0.23167032990311034	0.1748416260772531	0.07922525237812594	0.05533719561408746	0.06337663775841217	0.09925741599360126	0.3442796082180191	0.06743014173979021	0.0989553592102212	0.12662669066094553	0.1108430454187078	0.07133662387404155	0.023760160352083576	0.023740520814577212	0.019840819511354985	0.011906977065167135	0	0.00799430970100677	0.027816057335172013	0.027664257953701043	0.008385987837304584	0.00797988190517356
k117_375983_3_L-RA	0.20793973574565988	0.19800027520210559	1.1007078662432586	0.710668708557955	0.19327947028176343	1.2625336218978152	0.7791477142463514	0.760519653100946	1.5093479705650983	0.4406778985190645	0.9138767445204511	0.917039104872962	1.0180785929140022	0.25335553238561787	0.10145653173197022	0.11658318679422341	0.7141148661024825	0.6095099753888253	0.0965258940749549	0.1621913434807364	0.061396298503731996	1.4699594184895473	1.0825419340968272	0.28981973965724644	0.46474832215730827
k117_387976_1_L-RA	0.010586092901385008	0	0.30968507591336786	0.2988081883825238	0.13801540122986203	0.09789655474124406	0.03168125701733606	0.07937112129137008	0.06894906043062154	0.21145311277060394	0.16160955502140592	0.0687392370012861	0.0766487937776881	0.06874732662456044	0.005294221295311539	0.010580109353489462	0.044928297455543977	0.0503587859172456	0.007953047299694177	0.015869053412192545	0.002669826389710041	0.026541751645379637	0.007919071943374437	0	0.00533001599738348
k117_397584_4_L-RA	0.003312868740516567	0.003316284528934712	0.04307311559945761	0.28387158123929324	0.2525028709144178	0.033120295530998024	0.016524171069018313	0.006623686606579894	0.08962873934472082	0.8767958570064933	0.1890342830609405	0.27137743356235866	0.18527800818798684	0.5593680934737097	0	0.0033109962169174264	0.013233037730373997	0.009953399241800888	0	0	0	0.023257131073588004	0	0	0
k117_420653_3_L-RA	0	0.003254442393197002	0.016257648975588717	0.019664325084614142	0.0652089980707704	0.039003201170769705	0.006486411207512083	0.013000335950443523	0.022803755059042755	0.5195141744993392	0.03254546810970267	0.08768967216167295	0.13961404354924767	0.4547406991536731	0	0	0	0.02930336420138583	0	0	0	0.00652098047417952	0.0032426969029979245	0	0
k117_478012_3_L-RA	0	0	0.02113494366826533	0.0372802829729143	0	0.021126733967500252	0.036891463742724964	0.01056277295973536	0.03176237311795241	0.2163289492251155	0.05288638567826684	0.08444190652605542	0.021104448443490922	0.1213995259347752	0.03170516616624069	0	0	0.010581770406055993	0	0.010559332257860442	0.01598861940201354	0.0052982966352708594	0	0	0
k117_489032_1_L-RA	0.052084894845714824	0.031862476459536625	0.11865385387204562	0.2829500552372228	0.17121420644909435	0.11571489144025036	0.08948421436587468	0.11860109389644767	0.18266659394805826	0.5259676830466729	0.1680075389015813	0.13875101653243962	0.1647197822498192	0.5203775457712897	0.06946194081234476	0.054947424769963685	0.0866873789079998	0.1390997869144622	0.04347775857820364	0.04916004478555775	0.023352672321613137	0.03772563081379583	0.0779256394759854	0.02143472409867064	0.061190131787388975
k117_498553_5_L-RA	0	0	0.0038112193500150593	0.007683055975682574	0.04586009864321393	0.0038097389121721768	0.0038014623060419173	0.007619049348005834	0.01527370947748531	0.3234987085573498	0.007629511376536856	0.02284084356852319	0	0.21701355028112346	0	0	0.0038054022435023583	0	0	0	0	0	0	0	0
k117_525949_2_L-RA	0	0	0.054309875737714605	0.13541386157140536	0.08598768495602611	0.03714495439367873	0	0.008571430516506563	0.09450607739194036	0.4709760609879064	0.07438773592123435	0.10849400695048515	0.08277441459188858	0.3797737129919661	0	0	0	0	0	0	0	0	0	0	0
k117_569942_4_L-RA	0.028202013120095994	0.015398777058987286	0.28462242153255846	1.2793559293330992	1.1878945771719256	0.1179058167745051	0.025576014779620255	0.07689077375101476	0.19267616045816718	0.7630483811620467	0.2617876091074209	0.15367185194999058	0.2611675494882002	0.12807494743758255	0.028208272839081793	0.012811851170241145	0.04608454040476753	0.04621743839115632	0.017977200667017044	0.020497527324082037	0.020691154520252816	0.1799862533452307	0.1176312144922078	0.043409819393106085	0.07487006846324606
k117_602392_4_L-RA	0.036320774472850904	0.07271644722299551	0.14530273771932414	0.8641037017650495	0.5099547427253216	0.12345935162257962	0.03623268760446202	0.1452381281963612	0.15285642063014596	0.5658848732778936	0.21088446289208906	0.16690470586790643	0.2611675494882002	0.09434854461235248	0.014531534492860319	0.058080391971759855	0.07254048026676371	0.05092477007914447	0.03638242992134402	0.01451908185455811	0.021984351677768618	0.16755863109044095	0.1231718151748118	0.08455871069282124	0.10972337619613648
k117_19157_1_M-CN	0	0	0.10314447860639349	0.19802806247181845	0.23640557892135633	0.019638935800774884	0.009798135239516491	0.034366204981674205	0.13286513825396992	0.7553306217533747	0.1868155708184412	0.2354858801712532	0.2501323009182762	0.6623819816771875	0	0	0	0.019673150614075933	0	0	0	0.004925177153913757	0	0	0
k117_34818_4_M-CN	0.023053185781115287	0.05192314909146126	0.5418231013137111	0.15686768419771735	0.023119553861454957	0.570421817122507	0.20122616586940895	0.5070131020672973	0.612147554636901	0.23023923642584354	0.4788621830504889	0.5699828690508741	0.36836855465002344	0.12667776619280893	0.011529151333178436	0.011520077746464765	0.13812666655754016	0.24819061497840422	0.023092319156687777	0.03455781466208872	0.04651234735131212	0.6473555161640032	0.4656217962077474	0.04269230171718698	0.05803550476489863
k117_87046_4_M-CN	0.004963408326539055	0.004968525931250939	0.08935342732348474	0.0950675645104922	0	0.039697208309039625	0.05446507916058633	0.0198474879812821	0.09449588585981569	0.15862745968698685	0.2881837500020007	0.0942083192025565	0.06939683402770681	0.06942482560032945	0.009929020009356516	0.00496060287303287	0.029739015397619858	0.04473716456368157	0	0	0	0.03982207293128845	0.07425891306331546	0.0052524336632227995	0.004998075499325789
k117_141428_1_M-CN	0.1438994493400569	0.16620902222398976	0.9963616300753656	0.33476172465474074	0.11101055623952578	0.8078460655191764	0.46377840133711395	0.5422223452664151	0.9206046557679538	0.1437167932134333	0.5429668929635395	0.2543309803701431	0.38691488813066693	0.09953253058006416	0.1328597439347229	0.165943977062171	0.4753128611765089	0.2660559416379793	0.23284755149660175	0.18805667925903838	0.3796662638954326	0.7326787347060274	0.7507615401131384	0.3631265844470938	0.6353505974023902
k117_160708_4_M-CN	0.0027134586376604567	0.0027162563943220115	0.07870093809544716	0.07659139848131812	0.016327622668692896	0.05968096832842484	0.05143067874750096	0.04882713726134478	0.05709811821203895	0.10298054563093663	0.312379507624938	0.173483761267538	0.06503783333558293	0.10301810558092242	0.010856243667817825	0.010847699667877327	0.024387149786180482	0.03260996950037489	0	0.00813520539710649	0.0027373511816676877	0.054426082167762915	0.04871615853103107	0.005742933304924541	0.010929643698914762
k117_184110_3_M-CN	0.4033372923082426	0.47922104029338447	0.4750221393116067	0.3077998343987643	0.21548049051683082	0.5426715665597902	0.2933085024672558	0.36929738110036925	0.6005663846843109	0.25976586282694153	0.6754592004357236	0.4744722261288357	0.4931596249795203	0.2749249898725015	0.33933096761706255	0.2863206350175404	0.4705328449736024	0.3095596834463515	0.32850384292223267	0.2523965796986966	0.3270320854984823	0.5595001246846026	0.5338881349643987	0.442780157809682	0.7060254433723289
k117_318618_2_M-CN	0.09774302219324621	0.07526446289388215	0.1767131947680837	0.030318042987599162	0.026391188841849527	0.3232219460903813	0.2850174541910026	0.2931383029472649	0.32395908323000516	0.03754575149262408	0.2709607598308615	0.10139856969638192	0.31912656541235607	0.0338035009517199	0.17672852730939556	0.1390172185200074	0.24401757243374964	0.2673109224947622	0.06401738612575035	0.05635438779127676	0.08343387375282538	0.22244277194333936	0.18748207161537864	0.06763039247766932	0.14763856980353457
k117_418261_3_M-CN	0	0	0.061106166436646285	0.061592111877564075	0.025354676893378093	0.06318872092998565	0.027322292525902483	0.03369875602864212	0.06966611143091676	0.10099920582789271	0.3015961982063338	0.23572302607273476	0.035769170926883406	0.05472785669357002	0	0	0.012623358499593926	0.03164940393352095	0	0	0	0.04437123345308406	0.04833185852247813	0	0.0021215396001669894
k117_481374_2_M-CN	0	0.00437666390809252	0.06996395145356799	0.04848273253620383	0.043847429737242156	0.017484193628276072	0.06542328545507876	0.048078828644312684	0.08323932265394424	0.19213067315535912	0.3326371292315818	0.2926348829609852	0.0785958769619662	0.06115478367928707	0.0043731263677573365	0.017478738649808607	0.030562509554398255	0.03502930893039225	0	0	0	0.07892634987713833	0.10466083797262266	0.004626751910237012	0.013208080394770033
k117_542769_1_M-CN	0.19158210710954324	0.14882100143748006	0.32956576994800557	0.10197357151021333	0.052260354168145985	0.05362940160980834	0.19570429243236453	0.0934631295294386	0.3516897489411961	0.08878126160640494	0.3360087114697446	0.23884996417369964	0.5694026573457024	0.13168919430593104	0.23761454203710056	0.23436395529703535	0.2096818453776871	0.11665529748742168	0.2533176659138854	0.2021822035834729	0.13451524191408315	0.07378023622214543	0.06726279861647123	0.3973668082907403	0.6404951366526122
k117_11388_1_M-RA	0.12168678266340383	0.18740346129953206	0.5055365049241451	0.3774494613556808	0.084487228708471293	0.3743260246590649	0.2988102451567982	0.1590796142392359	0.6190465203659986	0.12153232177780264	0.421671316683094	0.39273987397688864	0.6543795423417991	0.10287254838476428	0.056175596428775454	0.10290754013788322	0.2991199401067089	0.18748908638918002	0.009376411469661816	0.028063728685320373	0.009442943002531486	0.47876688521669025	0.3641178649936797	0.06933917460106878	0.37703603095585153
k117_21318_3_M-RA	0.05193097967182087	0.08911632680945834	0	0	0	0.02966732855010674	0.09620934921355025	0.059331320454683735	0.05203622829962416	0	0	0.14822249549786326	0.029636033984476617	0.014823993916179768	0.12614608666142574	0.11121777186081674	0.014816778948104929	0.05200827582550925	0.17092001120495234	0.140865985652734	0.09729244997821006	0.052081128627556116	0.05179690850905727	0.1099099682506303	0.04482316644608129
k117_52068_2_M-RA	0	0	0.03793678173090304	0.25296220699851957	0.06437683303262876	0.2421176750501389	0.14262641212668567	0.0845905750834037	0.11110185743350716	0.8509218306901574	0.040892904072567834	0.3439506108916944	0.04079604678197827	0.7608616458986494	0	0	0.06410271729012759	0.292216253891086	0	0	0	0.02633630294017482	0.0058205731020339315	0	0
k117_156462_6_M-RA	0	0	0.13137621493514517	0.0428420822134322	0.023247640032432546	0.08497511834019493	0.20426804934238538	0.08497033982014264	0.058069712625619364	0.07331302001980808	0.10829256590962563	0.22385292117849043	0.10031920645160783	0.1080796453944187	0.0038643415825888937	0	0.16204056312221124	0.22441560728189666	0	0.0038610300776664224	0	0.015498618412315868	0.011560528848084013	0	0
k117_194661_2_M-RA	0	0	0.02781864380267403	0.0680968294596823	0.1952647220008069	0	0	0	0.04379768828800275	0.26985875175382346	0.043755573791933594	0.17068812729412058	0.039683578269811996	0.14688846393297217	0	0	0	0	0	0	0	0	0	0	0
k117_278570_3_M-RA	1.5292957672779326	1.3502296094880428	0.3303725404986738	0.03391664841896715	0.006134793897447476	0.6513149695506986	1.3059023406071364	0.8775440587864352	0.8612060991893937	0.03665651000990403	0.6399252667070288	0.785254176806443	0.9041590017369269	0.18029357512967759	1.269597224113059	1.5559431322960928	0.8674314271899323	0.9250695076031056	1.3695112568286971	1.11567681619236	1.0151370809804736	0.861949205243275	1.0555405089903374	0.996902694483787	0.8439075109541443
k117_384121_1_M-RA	0	0	0.038533322710097004	0.0970993952727839	0.003863903338723825	0.023111012848425688	0.038434674143959714	0.034664569823661895	0	0.07311049786505722	0.026998353793767162	0.31945632869456597	0	0.15782229987004645	0	0.003850633721884631	0.05771176330615455	0.13119056790712513	0	0	0	0	0	0	0.034917494303300885
k117_430220_2_M-RA	0.0662398926533893	0.0663081903964835	0.09201228773783059	0.003709760537071005	0	0.09197654629650506	0.7378848971141945	0.09197137405574324	0.08849885491440038	0.02205193742020612	0.11051719645695868	0.40438538349548975	0.12128097284940166	0.09926991176586873	0.018404054238978767	0.025745398024421252	0.14332008343998065	0.25798300409487435	0	0	0	0.02583443847488271	0.022022959969173236	0.01168285376806549	0.05558545707033827
k117_489811_3_M-RA	0.06255378567018574	0.018553565271515134	0.03707392111908337	0.023355469161958655	0.03949910489452894	0.18298138024343244	0.1733391034897851	0.1273849363582703	0.16018366243538787	0.09486850929473503	0.15539109466398404	0.21292826263546866	0.11568883698259144	0.13193847076892223	0	0.004630994708711749	0.04627166847580941	0.17633940317866068	0	0	0	0.0418230990212743	0.057770638346599235	0	0.004665977459503478
k117_521868_1_M-RA	0	0	0.04299368677722468	0.08185612034365922	0.07664290458180958	0	0	0.004774952159880369	0	0.038162941928119275	0.07650414147431478	0.3721805948597032	0	0.023860538152755104	0.019109963168693022	0	0	0.004783540046573258	0	0	0	0	0	0	0
k117_190755_1_P-CN	0.4624718508794418	0.4215269652633541	1.1417295747076526	0.8146452859660915	0.3563961941679435	1.2434908024221876	0.7721546158387551	0.9173574756863359	1.4585193045018563	0.5493998393805513	1.0209564464550025	1.018829181095784	1.108480768508382	0.37207448604275284	0.16311837671566765	0.29435507554274104	0.6732971906644958	0.6045459616276597	0.2560103969334364	0.33325473743655887	0.1841621082954439	1.2327555103216596	0.9832502153776166	0.44561353869153575	0.7794380985493087
k117_319132_1_P-CN	0.10037741308860613	0.17980794222413435	0.25361932401918397	0.05858330181457962	0.010596462186500188	0.16373218824812696	0.07378292748544993	0.09506495663761824	0.4658481390633019	0.058039474182348054	0.21154554271306736	0.15832857473635392	0.2690817176545093	0.1477907272249437	0.047557749249361035	0.0633604276055562	0.08968641196618059	0.10052681885753194	0.05821188787415043	0.06335599354716265	0.047965858206040615	0.3973722476453144	0.28981603570543946	0.027953292791015282	0.15959763810347122
k117_13219_1_PP-CN	0.03427472706398331	0.007917707674942423	0.03427936042981409	0	0	0	0.170958011835042	0.0158142082875433	0.05283721804120627	0.005266341702746137	0.04750777027280227	0.4925245795579282	0.05002831445772707	0.16068200588917728	0.3138152174790856	0.24769256009128587	0.036859888649727945	0.19011180706834813	0.010563972090583065	0.09748918477767562	0.19947993960924265	0	0.028926817930524016	0.05301085695263994	0.22566925009715783
k117_101831_8_PP-CN	0.1621764813671482	0.1379921417068938	0.016219840489598972	0	0	0.07296093009706482	0.0647132653028531	0.07295682718700935	0.08937784063423816	0.008098531281257869	0.08117445243640957	0.024301595192091532	0.07288396729903261	0.016202970094429045	0.3811993234406148	0.12966785184392896	0.0890729618159331	0.11369250994413649	0.06498071204556327	0.2106955134242851	0.08998246268109945	0.024396807762410003	0.04852733621114335	0.14587718377450765	0.08165460554131086
k117_126925_1_PP-CN	0.020213300576195286	0.006744713945321323	0	0	0	0	0	0.013471362615314664	0	0	0.006744930347373163	0.013461753214298692	0.006728954576185512	0.006731668734883566	0.23587418307251531	0.09427541885271165	0	0.006747795621253098	0	0	0	0	0	0.04278069157581469	0.1628358510504982
k117_166240_1_PP-CN	0.0056695843079572145	0.028377150135803126	0.028351753701331542	0.0342926644768271	0.017057719617292987	0.005668148137622019	0.016967502487943195	0.00566782939302873	0.011362149733251267	0.011324775450214255	0	0.005663786413332986	0.005662169094595126	0	0.2722004509882128	0.09632845497755292	0.005661696020820582	0.0056780231447129724	0.011358417146175696	0.02832991581377192	0	0.017057930630628135	0.005654947038154917	0.041998117949427836	0.02854591901037697
k117_317716_3_PP-CN	0.05318838838058166	0.005915914350345398	0.04728495871544108	0	0	0.08271653468631456	0.011790976305180863	0.12997581641979444	0.029608991889616652	0	0.07099324992743618	0.005903777363050485	0.011804183027715263	0	0.2423564396775348	0.08859720809251503	0.07081918073500999	0.017755852037280397	0	0	0.023847432328426975	0.011853816200944974	0.07073476125692083	0	0.07141318043951934
k117_375560_7_PP-CN	0.058228772435202726	0.030532233903571876	0.04159760284608882	0.0055904542487074	0	0.1275164300702401	0.0968125887483041	0.22729911434627348	0.027784183244332128	0.011077116344941181	0.0888238938787273	0.08032893095967698	0.03876841026199924	0.036013758579665364	0.3355831106740864	0.12470541417395754	0.0719924607339333	0.12496166244924971	0.0472175949356926	0.1246966871007774	0.26573530457422107	0.03615060447763338	0.04701588173670748	0.08802786437568232	0.1535690990896224
k117_439010_1_PP-CN	0.03874215943770763	0.06592957881551594	0.019373698362576554	0.015622213817221233	0.007770738936766804	0.01161970368212514	0.03478338010028354	0.034857150767126685	0.07375928868502281	0.07351666729764088	0.03490501454765611	0.06579431883488485	0.054168084338293364	0.09676773806395124	0.2673802346686298	0.18972928044108217	0.027081779299591782	0.0504397722688669	0.12418536079818758	0.2865098819299467	0.44164119814895175	0.05828126298797945	0.10046955904455235	0.06559706041624919	0.09363061435403645
