target	EEBR-OA.Prd	EEBR-OB.Prd	EEMAC-CN.Prd	EEMAC-CPL.Prd	EEMAC-N.Prd	GL-CN.Prd	GL-F.Prd	GL-NP.Prd	L-CN.Prd	L-RA.Prd	M-CN.Prd	M-RA.Prd	P-CN.Prd	P-RA.Prd	PP-CN.Prd	PP-PP.Prd	SA-CN.Prd	SA-RA.Prd	SUL-CN.Prd	SUL-F.Prd	SUL-LM.Prd	T-CN.Prd	T-NP.Prd	TT-CN.Prd	TT-LP.Prd	NA
k117_132212_1_T-NP	0.019018878269420107	0.025384650666936615	0.006340483100479599	0.006390905652499596	0	0.025352080761000303	0.11383651669183704	0.06971430153425337	0.05081979698872385	0.01899473700513209	0.01903909884417606	0.0063331429894541566	0.02532533813218911	0.019001664928921337	0.006341033233248139	0.01900812828166686	0.037984833303323536	0.01904718673090079	0	0	0	0.1462329871334757	0.1454349560994569	0	0.019151716572416547	0
k117_240284_4_T-NP	0.0536429899906721	0.05369829948775053	0.02682512080972138	0	0	0	0.026756446230987344	0	0.026875854176728962	0	0	0.026794066493844512	0	0	0.10730979317804543	0.3484823518305591	0	0.026861417184603678	0.053734050345369634	0.1608267528504898	0.13528831801703764	0.05379808891198104	0.08025674834919862	0.028383343449338596	0.18906181744565054	0
k117_266722_1_T-NP	0.03360765637969819	0.09531987298628808	0	0.028232916537146806	0.011234803282072488	0	0	0	0.005612628181485566	0	0.011214462505271042	0	0.02237580075936387	0	0.011205038645097112	0.005598110069567215	0	0.005609613227306792	0.00561078437341209	0	0	0.2696386143058327	0.17319126952999755	0.00592744521833577	0.022561593820249748	0
k117_293130_2_T-NP	0.12053116269509041	0.06894596477439574	0.22387384774532906	0.2372262098170632	0.11512205832247119	0.18935813407907637	0.11451318551533678	0.20082309083941305	0.26455573329520854	0.09744899368888069	0.2298272562808633	0.0573370970238648	0.16623010008576802	0.06307822925650156	0.028704265664909273	0.034418010057339174	0.09743708954350483	0.040236855371175884	0.09773847840598097	0.07456713643822435	0.09843199434326032	0.34537044733617456	0.33203614954894795	0.10325463213668855	0.2427460372141686	0
k117_315201_3_T-NP	0.03735851088636093	0.062328383333996144	0.18059054545116002	0.19458025245556804	0.024977375153893297	0.21164460278156505	0.08074713237565823	0.17428575383563344	0.21212727760918215	0.031092575454829314	0.11219468961746608	0.031100255751783802	0.27982237445164304	0.024883132645016036	0.06850580546634148	0.03733739483898848	0.06217755451436889	0.07482823358568168	0.09979180778425788	0.037334781911720856	0.08165616337456914	0.2997322096524658	0.3229378683574897	0.11860182798473626	0.13166805143536375	0
k117_336928_2_T-NP	0.03828636932667577	0.060226328052928046	0.1695768421383171	0.11027445047450282	0.03839659239343597	0.14763858796111942	0.07638703080846582	0.11482355546818204	0.24662548538645396	0.03823777122601754	0.1533082991897053	0.02731944034666499	0.20210612980001896	0.021858124362680753	0.03829486736942013	0.07106306782427088	0.12016117201835683	0.032865733967044494	0.0712239569283723	0.021864029145687507	0.04965877084860675	0.19198533690157937	0.20730370553989083	0.034727855514484866	0.1431997631297028	0
k117_442698_5_T-NP	0.1178634709654204	0.07865666403839515	0.15717253882879006	0	0	0.11783361480464931	0.05878881143709895	0.019637831418099546	0.17715351767195991	0	0.13765357849779877	0.09811911673802215	0.11770931807918882	0.039252265580870374	0.019648271990346345	0.058898425661502954	0.03923316115836235	0.039346301228151866	0.01967725787295226	0.019631434620247586	0	0.27580992061917037	0.13715237746060235	0	0.03956223141719851	0
k117_539353_1_T-NP	1.0988685222331618	1.1634631555679282	0.1479446056778573	0.042606037683330635	0	0.6971822209275084	1.0751226576451276	0.7182685612620046	0.635247462359048	0.021105263339035656	0.5077093025113616	0.6755352522084433	0.48540231420029123	0.08445184412853927	1.0779756496521835	0.8448057014074161	0.4853617588758008	0.8465416324844796	1.3547493905256827	1.3727131935218577	0.9379990049181276	0.67818196931467	0.6323258960845952	1.3193954197359212	0.617110867333422	0
k117_553252_5_T-NP	0.03576199332711474	0.021479319795100215	0	0	0	0	0	0	0.007166894447127723	0	0.050120020888942116	0	0.021429132265698477	0	0	0	0.0071424472878044275	0.007163044582560981	0	0	0	0.3012692979070938	0.24255372834424477	0	0.014404709900620994	0
k117_1482_1_TT-CN	0.10508147354337138	0.07650168694145282	0.13375813664025454	0.10593144985650016	0.04790181536363099	0.057302648295411644	0.009529693178159876	0.02864971295928221	0.038288888142189205	0.07632588385623855	0.04781508842144673	0.07634473740711861	0.12402477235969324	0.028632645783306123	0.21976457643996972	0.19094923387975843	0.11447484009220793	0.0669695606520256	0.18181247171652465	0.057280761289215554	0.05782185646755581	0.1341267422189116	0.03811279373660574	0.40436544092208404	0.3463050119943814	0
k117_80722_4_TT-CN	0.04809371516405086	0.20460903770332534	0	0	0	0	0	0	0.012047796699912983	0	0.024072423825969736	0	0.012007703424744838	0	0.04810439004533071	0.10814969539569076	0.09605360145668024	0.01204132494482234	0.12043838870513884	0.1562052944352459	0.10916367729650624	0	0.011992387684363014	0.21630065180358035	0.0968592562283136	0
k117_113240_1_TT-CN	0.08368306438544848	0.08376934720089083	0.027898125642110236	0	0	0	0	0	0.02795088834379812	0	0	0	0.027857871945408022	0	0	0.05575717629288946	0	0	0.02794170617959221	0.02787663716075157	0.02813997014754383	0.02797500623423014	0.027822339427722192	0.08855603156193641	0.028089184306210938	0
k117_187878_1_TT-CN	0.18644041765395547	0.8254905679607922	0.21873851724533733	0.003614393942287689	0	0.21865355000811318	0.1073009154764531	0.03584282855231537	0.18681827684800797	0	0.039481250388094316	0.0071634522245753954	0.15755094673495537	0	0.017930942304814786	0.09675088431285446	0.08951010418520972	0.021544375736751536	0.3375990206788776	0.29739857125223396	0.2821230940242183	0.35957591560707114	0.3254283917638457	0.30732813009926513	0.20940523004630263	0
k117_336491_7_TT-CN	0.02631542905202782	0	0	0	0	0	0	0	0	0.026282026044836856	0	0	0	0	0	0.10520221942054614	0.026278815492865343	0	0.07908030050827984	0	0	0	0	0.11139123466910239	0.05299846095511497	0
k117_377157_1_TT-CN	0.2093582784301177	0.28345279470423823	0.04971048305559599	0	0.0015105108084427913	0.06474910475136687	0.045075654557602866	0.024091335303413695	0.09659054287273647	0	0.01206220805102587	0.0060185376141680975	0.060168189946885574	0.0030096229549047473	0.021091125657024045	0.10085666338076657	0.10528553507400694	0.025643080768023383	0.19311762370344507	0.12794352908552287	0.09420508364728496	0.12990553650884407	0.09314174106472871	0.23908215864453675	0.19868699482255037	0
k117_390017_2_TT-CN	0.5071700871845363	0.47840303179995924	0.17558260893635813	0.09832162542307071	0.09781349710615558	0.08775720263423183	0.09729616811268124	0.1852547872938202	0.10750341670691585	0.11689068926235134	0.10740004476201882	0.194865938137051	0.12662669066094556	0.10718887908622293	0.2731522008168429	0.4094058399128247	0.4869850423503019	0.22465912554395803	0.5959594674668269	0.45811256872563766	0.5214749712656723	0.2543182384930013	0.19456181417987548	0.5779880847865314	0.510712441931108	0
k117_416899_4_TT-CN	0.03486794349393687	0.017451947333518923	0.10461797115791338	0	0	0.01742955552318771	0.052175070150425315	0.017428575383563346	0.03493861042974765	0	0.05235752182148417	0	0.12187818976116009	0	0.12206488974002667	0.05227235277458387	0.13927772211218634	0.03491984233998478	0.06985426544898053	0.05226869467640919	0.017587481342214894	0.06993751558557534	0.08694481071163185	0.16604255917863078	0.36867054401901855	0
k117_434357_5_TT-CN	0.4283402796258911	0.4235528791056278	0.06269241717328143	0	0	0.10444677467078776	0.16154079147697226	0.12010703635114814	0.28788368144361354	0.010434062774354706	0.08889666626369348	0.12002136152298888	0.16693855847435515	0.015656802563156158	0.10972124920451835	0.3080218540524792	0.10954427581857351	0.07324011876551115	0.23023128687304442	0.10962722478947245	0.057966230641007886	0.08905900861084501	0.10941369437868276	0.4201160049130566	0.39977116241049276	0
k117_474195_3_TT-CN	1.8505523181172348	1.770734168474115	0.4218740950758133	0.054868263162923356	0.013646175693834387	0.7686008874615459	1.1673641711704916	0.8841813853124819	0.7158154331948299	0.03397432635064277	0.6606412509507597	0.5641131267679654	0.9376552020649529	0.1767309323470407	1.5855676270063395	1.699913911368581	0.8900186144729955	0.5655311052134121	1.6219819684738892	1.7337908478028414	1.4893593956139053	0.675494052972874	1.0382482762052427	1.252743861120076	0.9865469609986282	0
k117_28295_1_TT-LP	0.21810400868635405	0.011490994129065958	0.24683526802690126	0.023144020469957383	0.005756102916123559	0.4188831450840174	0.4466014235098134	0.5164022335870622	0.26455573329520854	0.028661468732023736	0.31601247738618704	0.29815290452409693	0.212086679419773	0.0802813826900929	0.17222559398945564	0.06883602011467835	0.38401676467146023	0.3966204315158765	0.011498644518350703	0	0.01158023462861886	0.08058643771177407	0.0686971343894375	0.03036900945196722	0.2254070345560137	0
k117_99794_1_TT-LP	0.08716985873484216	0.1308896050013919	0.23974951723688484	0.15378116726327154	0.1748416260772531	0.021786944403984636	0.06521883768803165	0.04357143845890836	0.04367326303718456	0.10882401409190262	0.021815634092285072	0.08708071610499465	0.1305837747441001	0.4136820802233916	0.10898650869645239	0.4356029397881989	0.28290787304037845	0.08729960584996195	0	0.08711449112734865	0.10992175838884309	0.10927736810246148	0.08694481071163183	0.13836879931552565	0.28528077810995484	0
k117_117401_3_TT-LP	0.05041148456954728	0.09251634731022079	0.03361219956880752	0	0	0	0.0083815373735623	0	0.0168378845444567	0	0.016821693757906563	0.008393322034216354	0.008390925284761453	0.008394309807957218	0.11765290577351968	0.0755744859391574	0.1510240360252623	0.025243259522880566	0.06732941248094508	0.05037946474834621	0.10171073547305	0.008426206697057272	0	0.09780284610254021	0.16921195365187314	0
k117_168899_2_TT-LP	0.06153166498930036	0.04106340549063276	0.10256663839011117	0.04135291892793856	0.08227841227164852	0.0615160783171331	0.04092162364739241	0	0	0.061453560898956774	0.08212944599448499	0.04097916051999749	0.020483729371623547	0.12295194954007925	0.24618129023198657	0.16399169497908667	0.12289210774604677	0.10270541864701406	0.04109074438175325	0.040995054648164074	0.31036731780379223	0.02056985752516922	0.10228801260191982	0.08681963878621217	0.1652304959188879	0
k117_215271_2_TT-LP	0.8174695235596509	0.8147232996830427	0.20080913058588343	0.061444697018890715	0.043148576101327246	0.43730710001622636	0.7475297111526231	0.5161367311533412	0.52093557967233	0.07161683189595647	0.2907255710396036	0.30444671954445435	0.5263633902281464	0.12895731468471036	0.8714437960139986	0.8420910301303999	0.7196612376490862	0.49911137123474386	0.912235651621648	0.9961060579291692	0.7812639526824509	0.42429958041634397	0.439864749307176	0.6715688768835794	0.9423235352083618	0
k117_226523_7_TT-LP	0.30519969848272976	0.23138221404375853	0.2850411871720032	0.21265314383538475	0.1474127305944982	0.17724021063000214	0.07723421486466821	0.1301184067252356	0.19001207281182148	0.169215651196162	0.15725509369820936	0.13338832137080436	0.22075626601952453	0.14125131451587541	0.299655906774735	0.3947410711001023	0.19384590446828828	0.1247337892112087	0.30122193307042283	0.23548245389210898	0.2377069079237411	0.22843629386760733	0.17906574048413315	0.5877612714287814	0.5039330732329074	0
k117_260829_3_TT-LP	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07532191503356206	0	0.07534753553093171	0.037642627597888195	0.0755023618161833	0.03775906240485434	0	0	0	0	0	0	0
k117_270369_2_TT-LP	0.6641513046464165	0.9640123288991405	0.07195945106099863	0.005579362077579013	0	0.1493961901987518	0.1932410005571308	0.23791388618832504	0.18855758009705081	0.005527568969747434	0.11635004849218705	0.13269442454094424	0.2045121551547811	0.02764792516112893	0.11625227594288255	0.34295088592848677	0.07737651228454796	0.13857080293644755	0.24393553013929706	0.11615265483646488	0.09491656597385816	0.1942708766265982	0.20425130135430974	0.655970604162492	0.5183123294598446	0
k117_311910_3_TT-LP	0.7510018598694094	0.9665693907795094	1.2339555572471834	0.8111534097403332	0.5917716574922413	1.7518937859204056	0.9810696951362025	1.0904031778434504	1.469213361661183	0.3571659949682957	1.0024004177788421	0.5537440408727865	0.9107381212921851	0.3215666372586688	0.5544339314199014	0.4646431357740788	1.1427915660487082	0.555135955148476	0.6448086041444355	0.6075677329907393	0.4509610600567921	2.456779393647134	2.0688406241126756	0.7379669296828034	1.116365017298127	0
k117_340233_2_TT-LP	0.5682183384197118	0.517094735807968	0.10332639126707495	0	0	0.12910781869027932	0.7214330687466216	0.38730167519029657	0.46584813906330197	0.02579532185882136	0.3361223623107626	0.4644304858933049	0.4900921916321781	0.051609460300774	0.5166767819683669	0.4388296282310744	0.46425907370728775	0.4138647981035233	0.6985426544898051	0.5420457225701694	0.33872186288710165	0.28493061905234396	0.2833756793564297	0.655970604162492	0.4421445677829499	0
k117_33963_2_EEBR-OA	0.03401750584774329	0.03405258016296375	0	0	0	0	0	0	0	0	0	0	0.03397301456757076	0	0	0	0	0	0.034075251438527084	0	0	0	0	0	0	0
k117_81761_1_EEBR-OA	0.17996357932354512	0.21017398939291604	0.007499496140352213	0	0	0.05997266416580717	0.06732267116183911	0.044976968731776375	0.03756839831155661	0	0.037532273707157116	0.029963257154406762	0.05242072677899358	0	0.022500440505074038	0.014988488250776734	0.02995219830369598	0.037548217569876106	0.007511211338600055	0.044962318001212205	0.04538704862507069	0.07520162966190898	0.104707729029062	0	0.08305941595922589	0
k117_116067_2_EEBR-OA	0.21052343241622257	0.07902768603857625	0.026318986454820975	0	0	0	0	0	0.02636876258848879	0	0	0	0	0	0	0.05260110971027307	0	0	0.05272020033885322	0.026298714302595817	0.07964142494587877	0.10556606126124579	0	0.027847808667275598	0.13249615238778745	0
k117_180058_4_EEBR-OA	0.6819305762973493	0.8123649820735356	0.061721516907323526	0.07621013598887792	0.05724902800759614	0.08174924271937598	0.38323281614914173	0.09716816364287528	0.27054233739848843	0.06779832382362783	0.11737969493902056	0.0662738193365446	0.13405060062226204	0.06165731982835832	0.35801585865595686	0.2251257671117771	0.167934421573322	0.09425267180261378	0.2951806349724619	0.28061659088809654	0.23501855598888927	0.14080340527184415	0.17850616004512024	0.3151053482937634	0.3961693583010945	0
k117_237870_3_EEBR-OA	0.13607002339097315	0.2610697812493888	0.03402210444159785	0.011430888158942366	0	0.1643762959910386	0.11877251741560235	0.09068527028845969	0.14202687166564082	0	0.1759439757686731	0.11327572826665971	0.18118941102704403	0.011328905919682098	0.07372095547597429	0.05666379704561937	0.12455731245805281	0.15330662490725025	0.06815050287705417	0.039661882139280694	0.05719506127549559	0.18763723693690948	0.14702862299202782	0.09599569817012077	0.0856377570311309	0
k117_299240_2_EEBR-OA	0.17433971746968432	0.23269263111358565	0	0.019527767271526542	0	0.0774646912141676	0.23188920066855698	0.038730167519029655	0.019410339127637583	0	0.11635004849218705	0.05805381073666311	0.11607446643920008	0	0.03875075864762752	0.019360130657253286	0.09672064035568495	0.15519929928882126	0.058211887874150436	0.05807632741823244	0.07816658374317731	0.058281262987979456	0.0193210690470293	0.0819963255203115	0.11703826794254558	0
k117_433857_1_EEBR-OA	0.8014422832934741	0.5730490169215169	0.1353267288609825	0	0.010438306034462871	0.23933121016914463	0.6645183063934766	0.5514713404948401	0.14601210328849765	0	0.09377466594892687	0.15596546168058742	0.23907875177029267	0.010398921105379835	0.8744947324658626	0.6241474958159267	0.4885114133785639	0.5733108443878098	0.6881166447213006	1.1025834100894276	0.9764989640752149	0.3966605361569944	0.3633514477501032	0.6057937482470774	0.6603054519743615	0
k117_467027_1_EEBR-OA	0.48278690991604895	0.24164234769487739	0.05365024161944276	0	0	0.05362940160980834	0.24080801607888608	0.10725277159115906	0.053751708353457925	0	0.026850011190504706	0.026794066493844512	0.026786415332123097	0	0.24144703465060222	0.2412570128057717	0.21427341863413282	0.18802992029222573	0.6985426544898051	0.6701114702103742	0.35174962684429784	0.02689904445599052	0.1070089977989315	0.25545009104404737	0.297097141700308	0
k117_526717_2_EEBR-OA	1.4424820459135526	1.271840545401653	0.4012744099207637	0.13482184527190927	0.03832145229090479	0.611228248484391	1.6200478402871787	0.9263407190167915	0.7179166526660475	0.05724441289217891	0.5546550256887821	0.5916717149051692	0.6773660644260169	0.1622516594387347	1.4905771271580557	1.2698124053003934	1.3260002310680752	1.1097812908049958	1.7032957876600732	2.109841374152773	1.5997380289357108	0.584409376810972	0.8670660575077805	1.384951635158138	1.4429375499765893	0
k117_535090_1_EEBR-OA	0.40845305235754614	0.4986270666719692	0.04981808150376828	0	0	0.0497987300662506	0.1391335204011342	0.01991837186692954	0.22959658282405598	0.009949624145545382	0.18948436468727606	0.09952081840570819	0.05969543988301719	0.009953253058006414	0.34875682782864764	0.3783522677017499	0.2885038529466717	0.20951905403990867	0.56881330437027	0.6471362198031614	0.6833992750117787	0.11989288386098632	0.14904824693422603	0.4216953883901734	0.35111480382763677	0
k117_546760_1_EEBR-OA	0.1788099666355737	0.19092728706755746	0	0	0	0.005958822401089816	0	0	0	0	0	0	0.0059525367404718	0	0	0.029784816395774287	0	0	0.08358630053724166	0.01786963920560998	0.02405125653636225	0.03586539260798736	0.011889888644325724	0.0819963255203115	0.012003924917184163	0
k117_564096_1_EEBR-OA	0.06339626089806702	0.06346162666734154	0	0	0	0	0.0316212546366214	0.03168831887920608	0	0	0.0317318314069601	0	0	0	0	0	0	0.03174531121816798	0.09525581652133708	0	0	0.03178977981162515	0.06323258960845952	0.06708790269843667	0.03191952762069424	0
k117_20573_1_EEBR-OB	0.3755009299347047	0.4832846953897547	0.008941706936573793	0	0	0.008938233601634723	0.008918815410329115	0	0.008958618058909653	0	0	0	0.008928805110707698	0	0	0.08935444918732284	0	0	0.3761383524175874	0.12508747443926985	0.054115327206815056	0.1165625259759589	0.035669665932977164	0.24598897656093444	0.054017662127328725	0
k117_26083_1_EEBR-OB	0.033207565232320824	0.1329672177791918	0	0	0	0	0.016563514333468355	0	0.01663743353797507	0	0	0	0	0	0	0	0.016580681203831705	0	0	0	0.016749982230680853	0	0	0.017570641182923893	0	0
k117_51932_2_EEBR-OB	0.2743707029031098	0.43486819585161907	0.10290292245040661	0.011524583963523861	0	0.03428765020954959	0.14825702993563478	0.05714287011004376	0.1489186674054818	0	0.05722133532402642	0.03426126535278478	0.09133728506691154	0.022843531608539313	0	0.10283085791721416	0.14841068749659198	0.034347385908181746	0.04580607570424952	0.057124256476949936	0.023065549301265434	0.13758199787326297	0.15963637376561912	0.1814672777908533	0.11511960781233992	0
k117_58268_1_EEBR-OB	0.15822428140105804	0.22878183059066826	0	0	0	0	0	0	0.011744070732688286	0	0	0	0.005852494106178156	0	0.011722918582475551	0.05856846249253094	0.005852005130764132	0	0.14088255216601114	0.011712872756618307	0	0	0	0.11162524986798708	0.011802178279920564	0
k117_98451_6_EEBR-OB	0.22844514702924154	0.26478816643959746	0.072150324936492	0	0	0.15626498055271743	0.16791976600136885	0.09615765728862537	0.1566213570988688	0.03602450121662983	0.1564707548688033	0.144133599070336	0.08405392397321386	0	0.09620878009066142	0.04806653128697368	0.18010050273127542	0.13245457439304573	0.0722630332230833	0.09612633503707439	0.012129297477389583	0.1085237310810652	0.1678934275810822	0.11451210977836605	0.08475184919977438	0
k117_106497_4_EEBR-OB	0.18775046496735234	0.36246352154231604	0.21460096647777105	0.12167301146105	0.10759484681677114	0.2547396576465896	0.20067334673240508	0.25472533252900276	0.34938610429747646	0.12054352330179982	0.2550751063097947	0.1473673657161448	0.22768453032304634	0.09379026920044506	0.2682744829451136	0.13403167378098427	0.535683546585332	0.2417527546614331	0.20150268879513614	0.0804133764252449	0.20293247702555647	0.363137100155872	0.32102699339679447	0.19868340414537014	0.297097141700308	0
k117_219740_5_EEBR-OB	0.3971399665750098	0.37388578694182917	0.014185487614632323	0	0	0.02835995474959356	0.00943278104414469	0	0.042636948321047974	0	0	0	0.03777338568868884	0	0.00945781228009892	0.03780147545280641	0.009442557431334667	0	0.2131147081494321	0.1559201739499664	0.15739305336761802	0.061639844244913866	0.13675387176338027	0.33020893124789846	0.06665230174355138	0
k117_357131_3_EEBR-OB	0.3976906004930952	0.3756724405930178	0.028010166307339594	0	0.005617401641036244	0.03359914317722932	0.027938457911874333	0.011199084583815805	0.129090448174168	0	0.033643387515813125	0.011191096045621803	0.07272135246793258	0	0.02801259661274278	0.10636409132177709	0.03356089689450273	0.005609613227306792	0.4825274561134397	0.22950645052024385	0.25427683868262496	0.30334344109406175	0.17877808467612652	0.3793564939734893	0.18613314901706043	0
k117_402497_3_EEBR-OB	0	0	0	0	0	0	0	0	0	0	0.041064722997242495	0	0	0	0	0	0	0	0	0.040995054648164074	0	0.04113971505033844	0	0	0.04130762397972197	0
k117_418377_1_EEBR-OB	1.594302561119703	1.8932538436090034	0.5845774197580169	0.1125757486317646	0.04050845169762594	0.6864928853425892	1.5928062301458634	1.111628385622848	0.9380451454392215	0.10203873484869369	0.6707471279345162	0.7334362187786945	1.0322124613502972	0.23263821457555028	1.364132328270145	1.5506574156412616	1.1009346347539088	0.9660958085201923	1.630329534328847	1.7001424367204536	1.4357616795893318	0.9221743963072456	0.9408406092679481	1.3225574276427756	1.1939099632708057	0
k117_427289_2_EEBR-OB	0.18880458485799873	0.280450507368339	0.06091293808321012	0.09823575500785404	0.018324013213336567	0.06697820463059032	0.012151399161671107	0.03653151172100613	0.1037478388306917	0.07907561547988032	0.07316334927019622	0.05475817955947262	0.07299005749888564	0.06084958201401301	0.1096528017627189	0.13391461555060785	0.07906595578421056	0.04879628623928004	0.20742751312361027	0.08521242800229736	0.08601737599685885	0.07329695956566848	0.04859797279951474	0.12245739444518135	0.06746310641229701	0
k117_470680_2_EEBR-OB	0.07820847138826961	0.23486732860062848	0	0	0	0	0	0	0	0	0.013048603569217238	0	0	0	0.013037638423500846	0.02605475527705115	0	0	0.02611374409307683	0.03907939788890407	0	0.05228973127893484	0.039003279571573166	0.04138132315978337	0.05250314823590829	0
k117_566602_2_EEBR-OB	0.2282265392330413	0.07615395200080984	0.025361932401918395	0.07669086782999514	0	0.025352080761000303	0.050594007418594246	0.05070131020672973	0.07622969548308577	0.050652632013685576	0.10154186050227233	0.12666285978908312	0.10130135252875644	0.02533555323856178	0.07609239879897765	0.17740919729555735	0.12661611101107847	0	0.1524093064341393	0.025342397418865063	0.025581791043221662	0.17802276694510086	0.12646517921691905	0.10734064431749868	0.10214248838622159	0
k117_275204_4_EEMAC-CN	0	0	0.1992723260150731	0.21759512102558148	0.06660633374371547	0.0995974601325012	0	0.03319728644488256	0	0.11607894836469612	0.13297148399107092	0.04976040920285409	0.06632826653668576	0	0	0	0.016580681203831705	0	0	0	0	0	0	0	0	0
k117_340971_1_EEMAC-CN	0.7894628715608347	0.84296198441148	1.3685872956506908	2.9976965003988667	3.5892016824915354	1.3417469157472801	1.3125803811427752	1.3942860306850675	0.7910628776546638	2.680766656573359	1.9230687260218087	1.498445529957644	1.8133897775784464	1.577496711080262	1.2634209611905727	0.7101149810886864	0.8934797267574217	1.1068931156825363	0.474481803049679	0.6837665718674912	0.47784854967527257	0.6597878828827862	0.7349297207322842	0.6683474080146145	0.9274730667145121	0
k117_370255_2_EEMAC-CN	0	0	0.3305847258169132	0.772080509463824	0.8166013518521416	0.05641937047968276	0	0.016118913649538356	0.08078291428843386	0.5958272031667639	0.31475042019851757	0.32214831391443105	0.09661689692049025	0.3141315705012429	0	0	0	0	0	0	0	0.008085261917407554	0	0	0	0
k117_417705_2_EEMAC-CN	0.05934969105350956	0	0.23743085652859777	0.14957438761169267	0.08928083033732075	0.11866931420042696	0.14801438340546189	0.14832830113670933	0.23787990079828186	0.11854871322351945	0.23765116287765867	0.20751149369700858	0.23708827187581294	0.26683189049123585	0	0	0	0.11887605902973543	0.029725219339991713	0	0	0.05952128986006413	0.11839293373498805	0.03140284807160866	0.02988211096405419	0
k117_22154_2_EEMAC-CPL	0	0	0.11464983140593248	0.5200271174773644	0.10538399379998818	0.009550441382568609	0.009529693178159876	0.019099808639521477	0.009572222035547301	0.06678514837420872	0.04781508842144673	0.028629276527669476	0.009540367104591788	0.057265291566612246	0	0.02864238508196376	0	0.01913416018629303	0	0.009546793548202592	0	0.009580481587065117	0	0.010109136023052101	0	0
k117_207892_1_EEMAC-CPL	0.009962269569696248	0.009972541333439383	0.24410859936846457	0.2811998487099822	0.07992760049245856	0.1493961901987518	0.009938108600081012	0.07469389450098576	0.05490353067531773	0.17909323461981688	0.15457935013961993	0.06966457288399573	0.05969543988301719	0.04478963876102887	0.04484016357796899	0.014934957935595392	0.014922613083448536	0.05986258686854534	0.014968771167638685	0	0.03517496268442979	0.009991073655082193	0.014904824693422603	0.010542384709754335	0.005015925768966239	0
k117_219065_2_EEMAC-CPL	0.00992681665307811	0.019874103725003756	0.16381461675972203	0.2651884694240046	0.08959855571218664	0.01488645311588986	0.05941644999336691	0.0198474879812821	0.0895224181829833	0.15862745968698685	0.06459290948320705	0.04958332589608237	0.09913833432529545	0.08430157394325719	0.07446765007017388	0.06448783734942731	0.04956502566269976	0	0.014915501519355272	0.02976153433532196	0.015021336377692436	0.019911036465644225	0.024752971021105154	0.0315146019793368	0.029988452995954738	0
k117_324681_3_EEMAC-CPL	0.293624787317363	0.3122980049156018	0.47720478072030664	0.3699998009341871	0.03680876338468486	0.8806512264347474	0.34783380100283545	0.5320301959193021	0.845882147246522	0.27492382507428026	0.4409054469177614	0.23832617039261697	0.3665509466501055	0.05500481953108808	0.14684498013837793	0.12838823488494283	0.5864325141565739	0.3308195590103821	0.29412322294307586	0.23841860729590159	0.2962102120794087	0.9018258588666295	0.6406459736646556	0.5049247413619181	0.5913512485518091	0
k117_357725_1_EEMAC-CPL	0.16558292800773672	0.1083773898337248	0.7420391865995074	0.8988123018127285	0.6131432366544767	0.7608518301446324	0.5908409770459123	0.5411612447864417	1.0752796086598135	1.0940043352727524	1.137999104430432	0.9670333404901689	0.9635770775637705	0.8367095378899456	0.3981242326811046	0.21322664449906356	0.6105324804917757	0.6473724196362475	0.08293200464262528	0.11137925806236358	0.13812999045027224	0.5173460057015162	0.5367551784571976	0.08087308818441681	0.30782667732833907	0
k117_434733_3_EEMAC-CPL	0	0	0.10297965841047402	0.1887247306778404	0.018774939712993623	0.10293965678124284	0.028013460483449836	0	0.08441543459536344	0.04674320068377025	0.07496378963255004	0.056105696282412666	0.04674139588155708	0.01870409970632078	0	0	0.028042494385003957	0.018748908638918003	0	0.009354576228440124	0	0.03755034393856394	0.018672711025316906	0	0.009425900773896288	0
k117_479060_3_EEMAC-CPL	0	0	0.05365024161944276	0.12167301146105	0.040348067556289176	0.013407350402452086	0	0.026813192897789766	0.013437927088364481	0.04018117443393327	0	0.013397033246922256	0.013393207666061549	0.026797219771555733	0	0	0	0	0	0	0	0.05379808891198104	0.026752249449732875	0	0.013504415531832183	0
k117_490192_3_EEMAC-CPL	0.35501906102917535	0.4823083626717956	0.7354960396556335	1.1759266400599255	1.1698494253896206	0.9126749073960109	0.4553460667673482	0.6084157224807567	0.8893464473026674	0.6078315841642269	0.8377203491437467	0.43065372328288265	1.215616230345077	0.3546977453398649	0.20291306346394045	0.43085090771778217	0.582434110650961	0.33015123666894697	0.3048186128682786	0.38013596128297594	0.43489044773476826	0.7883865393283039	0.6576189319279789	0.4561977383493694	0.893746773379439	0
k117_92433_1_EEMAC-N	0	0	0.34872657052637795	0.6474996516348274	0.7729840310783822	0.018346900550723903	0	0	0.11033245398867678	0.7331302001980807	0.16533954259416053	0.3483228644199786	0.16494792599254748	0.47670843593609674	0	0	0	0.01837886438946567	0	0	0	0	0	0.01942018236007377	0	0
k117_128495_3_EEMAC-N	0.008998178966177255	0	0.008999395368422656	0.045354814308061646	0.20755393031106173	0	0	0	0	0	0.02702323706915312	0.008988977146322028	0.04493205152485164	0.008990035020134826	0	0.00899309295046604	0	0	0	0	0	0	0	0	0	0
k117_145471_2_EEMAC-N	0	0	0	0	0.10759484681677114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
